,Player,Team,No.,PlaySet,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Spectators,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,GetSet,LostSet,TotalSet,Set,Point,AEff%,BAEff%
64,周田夏紀,トヨタ車体クインシーズ,110,85,200.0,75.0,10.0,37.5,0.88,0.0,0.0,0.0,,19.0,0.22,312.0,15.0,21.0,68.0,8.6,28.0,12.0,5.0,51.8,7812,18413.0,30.0,36.0,500.0,543.0,449.0,509.0,494.0,515.0,358.0,337.0,74.0,59.0,1875.0,1963.0,592.0,577.0,591.0,404.0,91.0,40,47,31.0,56.0,109.0,32.5,
65,和田由紀子,JTマーヴェラス,110,84,523.0,223.0,22.0,42.6,2.65,67.0,29.0,5.0,43.3,13.0,0.15,96.0,5.0,12.0,26.0,8.9,6.0,1.0,4.0,50.0,7822,25597.0,50.0,16.0,541.0,449.0,525.0,476.0,535.0,462.0,279.0,291.0,124.0,123.0,2004.0,1801.0,550.0,594.0,604.0,333.0,158.0,60,28,45.0,43.0,241.0,38.4,35.8
66,坂本侑,東レアローズ,91,5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,,2769,8114.0,15.0,6.0,165.0,133.0,172.0,127.0,181.0,159.0,66.0,73.0,0.0,0.0,584.0,492.0,165.0,164.0,197.0,79.0,0.0,17,7,15.0,9.0,0.0,,
67,坊野明里,ヴィクトリーナ姫路,506,42,7.0,1.0,0.0,14.3,0.02,2.0,0.0,0.0,0.0,5.0,0.12,80.0,0.0,9.0,11.0,0.6,1.0,1.0,0.0,100.0,7802,23281.0,11.0,55.0,463.0,518.0,483.0,518.0,422.0,534.0,248.0,272.0,61.0,83.0,1677.0,1925.0,572.0,599.0,570.0,316.0,92.0,20,62,35.0,47.0,6.0,14.3,0.0
68,城戸うらん,岡山シーガルズ,85,13,4.0,1.0,0.0,25.0,0.08,0.0,0.0,0.0,,0.0,0.0,13.0,0.0,3.0,3.0,0.0,14.0,1.0,4.0,21.4,1800,5332.0,2.0,13.0,109.0,125.0,96.0,125.0,121.0,131.0,86.0,88.0,25.0,30.0,437.0,499.0,134.0,124.0,149.0,98.0,38.0,6,15,12.0,9.0,1.0,25.0,
69,堀口あやか,PFUブルーキャッツ,187,33,77.0,27.0,3.0,35.1,0.82,3.0,1.0,0.0,33.3,3.0,0.09,53.0,4.0,9.0,6.0,6.1,51.0,25.0,15.0,63.7,6199,12695.0,21.0,30.0,335.0,414.0,374.0,399.0,398.0,388.0,229.0,238.0,29.0,24.0,1365.0,1463.0,414.0,466.0,475.0,280.0,34.0,27,36,35.0,28.0,34.0,31.2,33.3
70,堀込奈央,ヴィクトリーナ姫路,84,19,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,26.0,1.0,1.0,3.0,5.8,1.0,1.0,0.0,100.0,4491,12132.0,6.0,30.0,254.0,279.0,263.0,299.0,223.0,301.0,112.0,119.0,27.0,45.0,879.0,1043.0,305.0,336.0,316.0,144.0,47.0,10,34,21.0,23.0,1.0,,
71,塚田しおり,NECレッドロケッツ,54,66,25.0,15.0,1.0,60.0,0.23,0.0,0.0,0.0,,7.0,0.11,199.0,7.0,7.0,60.0,10.2,2.0,0.0,0.0,0.0,6325,35057.0,38.0,16.0,426.0,413.0,433.0,388.0,444.0,434.0,255.0,233.0,46.0,56.0,1604.0,1524.0,435.0,439.0,489.0,256.0,64.0,43,26,53.0,16.0,29.0,56.0,
72,塩出仁美,JTマーヴェラス,66,40,2.0,2.0,0.0,100.0,0.05,0.0,0.0,0.0,,0.0,0.0,86.0,2.0,1.0,17.0,7.0,0.0,0.0,0.0,,7822,25597.0,50.0,16.0,541.0,449.0,525.0,476.0,535.0,462.0,279.0,291.0,124.0,123.0,2004.0,1801.0,550.0,594.0,604.0,333.0,158.0,60,28,45.0,43.0,4.0,100.0,
73,境紗里奈,日立Astemoリヴァーレ,220,62,4.0,1.0,0.0,25.0,0.02,0.0,0.0,0.0,,0.0,0.0,96.0,0.0,2.0,25.0,6.0,0.0,0.0,0.0,,7796,21217.0,29.0,37.0,491.0,509.0,493.0,494.0,496.0,505.0,280.0,285.0,75.0,64.0,1835.0,1857.0,546.0,578.0,575.0,330.0,91.0,39,45,36.0,48.0,1.0,25.0,
74,大元朱菜,ヴィクトリーナ姫路,39,8,12.0,5.0,0.0,41.7,0.62,0.0,0.0,0.0,,2.0,0.25,16.0,1.0,3.0,3.0,6.2,1.0,0.0,0.0,0.0,4837,13803.0,5.0,34.0,262.0,301.0,274.0,326.0,224.0,326.0,112.0,119.0,17.0,30.0,889.0,1102.0,320.0,363.0,328.0,144.0,31.0,9,37,24.0,22.0,8.0,41.7,
75,大崎琴未,東レアローズ,216,61,123.0,57.0,4.0,46.3,0.93,0.0,0.0,0.0,,22.0,0.36,233.0,12.0,20.0,62.0,9.7,17.0,9.0,2.0,58.8,6182,20987.0,37.0,17.0,440.0,405.0,424.0,392.0,443.0,382.0,304.0,281.0,114.0,101.0,1725.0,1561.0,462.0,457.0,468.0,329.0,131.0,47,28,43.0,32.0,91.0,43.1,
76,大川愛海,トヨタ車体クインシーズ,352,87,738.0,241.0,59.0,32.7,2.77,50.0,13.0,8.0,26.0,28.0,0.32,268.0,12.0,26.0,88.0,10.3,678.0,258.0,160.0,49.9,7812,18413.0,30.0,36.0,500.0,543.0,449.0,509.0,494.0,515.0,358.0,337.0,74.0,59.0,1875.0,1963.0,592.0,577.0,591.0,404.0,91.0,40,47,31.0,56.0,281.0,24.7,10.0
77,大工園彩夏,NECレッドロケッツ,46,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,824,1600.0,1.0,5.0,44.0,50.0,44.0,43.0,42.0,50.0,25.0,18.0,14.0,16.0,169.0,177.0,51.0,53.0,54.0,24.0,22.0,2,6,0.0,8.0,0.0,,
78,大村季色,PFUブルーキャッツ,10,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,33.3,834,1449.0,0.0,6.0,32.0,50.0,34.0,50.0,45.0,47.0,15.0,25.0,0.0,0.0,126.0,172.0,48.0,50.0,61.0,26.0,0.0,1,6,0.0,7.0,0.0,0.0,
79,大竹里歩,久光スプリングス,220,23,66.0,24.0,4.0,36.4,1.04,0.0,0.0,0.0,,10.0,0.43,49.0,1.0,3.0,12.0,6.6,3.0,3.0,0.0,100.0,7838,29526.0,43.0,23.0,519.0,468.0,527.0,482.0,501.0,487.0,385.0,372.0,54.0,47.0,1986.0,1856.0,561.0,604.0,611.0,450.0,65.0,53,34,48.0,39.0,35.0,30.3,
80,妹尾紗香,岡山シーガルズ,12,2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,1.0,8.3,0.0,0.0,0.0,,346,1000.0,0.0,3.0,25.0,23.0,12.0,25.0,22.0,25.0,11.0,25.0,0.0,0.0,70.0,98.0,26.0,21.0,29.0,21.0,0.0,1,3,4.0,0.0,0.0,,
81,孫田菜奈,ヴィクトリーナ姫路,180,44,251.0,82.0,14.0,32.7,1.86,2.0,0.0,0.0,0.0,8.0,0.18,105.0,4.0,16.0,21.0,5.0,303.0,118.0,82.0,52.5,5008,16120.0,9.0,36.0,316.0,365.0,343.0,340.0,283.0,358.0,181.0,201.0,44.0,53.0,1167.0,1317.0,402.0,405.0,378.0,229.0,61.0,15,41,17.0,39.0,94.0,27.1,0.0
82,宇賀神みずき,岡山シーガルズ,100,66,5.0,3.0,1.0,60.0,0.05,0.0,0.0,0.0,,14.0,0.21,157.0,5.0,4.0,12.0,4.5,4.0,0.0,0.0,0.0,7187,18650.0,18.0,42.0,450.0,463.0,428.0,480.0,452.0,475.0,282.0,317.0,63.0,69.0,1675.0,1804.0,508.0,531.0,545.0,346.0,92.0,30,49,49.0,30.0,22.0,40.0,
83,安田美南,KUROBEアクアフェアリーズ,154,46,14.0,6.0,0.0,42.9,0.13,1.0,1.0,0.0,100.0,4.0,0.09,135.0,2.0,3.0,19.0,4.4,1.0,0.0,0.0,0.0,5239,12766.0,17.0,25.0,312.0,314.0,315.0,336.0,297.0,338.0,230.0,231.0,15.0,12.0,1169.0,1231.0,310.0,340.0,342.0,239.0,21.0,23,30,14.0,39.0,12.0,42.9,100.0
84,室岡莉乃,日立Astemoリヴァーレ,352,50,151.0,56.0,3.0,37.1,1.12,1.0,0.0,0.0,0.0,1.0,0.02,73.0,0.0,3.0,13.0,3.4,100.0,35.0,29.0,49.5,7796,21217.0,29.0,37.0,491.0,509.0,493.0,494.0,496.0,505.0,280.0,285.0,75.0,64.0,1835.0,1857.0,546.0,578.0,575.0,330.0,91.0,39,45,36.0,48.0,57.0,35.1,0.0
85,宮下遥,岡山シーガルズ,280,61,8.0,4.0,0.0,50.0,0.07,0.0,0.0,0.0,,2.0,0.03,146.0,3.0,2.0,29.0,6.7,4.0,0.0,0.0,0.0,7187,18650.0,18.0,42.0,450.0,463.0,428.0,480.0,452.0,475.0,282.0,317.0,63.0,69.0,1675.0,1804.0,508.0,531.0,545.0,346.0,92.0,30,49,49.0,30.0,9.0,50.0,
86,宮地佳乃,ヴィクトリーナ姫路,136,7,8.0,3.0,1.0,37.5,0.43,0.0,0.0,0.0,,1.0,0.14,7.0,0.0,1.0,2.0,3.6,3.0,0.0,2.0,33.3,5977,19487.0,8.0,43.0,350.0,400.0,366.0,388.0,345.0,409.0,206.0,224.0,61.0,83.0,1328.0,1504.0,438.0,453.0,444.0,263.0,92.0,16,49,28.0,37.0,4.0,25.0,
87,宮部藍梨,ヴィクトリーナ姫路,638,77,511.0,201.0,18.0,39.3,2.61,0.0,0.0,0.0,,25.0,0.32,179.0,5.0,24.0,42.0,5.3,87.0,26.0,30.0,47.1,7802,23281.0,11.0,55.0,463.0,518.0,483.0,518.0,422.0,534.0,248.0,272.0,61.0,83.0,1677.0,1925.0,572.0,599.0,570.0,316.0,92.0,20,62,35.0,47.0,231.0,35.8,
88,小出雛,トヨタ車体クインシーズ,84,4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,2416,5873.0,8.0,10.0,144.0,142.0,128.0,139.0,135.0,137.0,85.0,95.0,15.0,9.0,507.0,522.0,157.0,166.0,152.0,109.0,15.0,11,12,8.0,15.0,0.0,,
89,小口樹葉,デンソーエアリービーズ,198,48,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,93.0,46.0,24.0,62.4,7792,23599.0,28.0,38.0,498.0,523.0,510.0,523.0,528.0,513.0,297.0,300.0,55.0,71.0,1888.0,1930.0,561.0,605.0,636.0,345.0,79.0,37,47,41.0,43.0,0.0,,
90,小山愛実,JTマーヴェラス,13,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,407,870.0,1.0,2.0,25.0,21.0,22.0,25.0,25.0,21.0,19.0,25.0,9.0,15.0,100.0,107.0,26.0,30.0,28.0,24.0,14.0,2,3,0.0,5.0,0.0,,
91,小島満菜美,NECレッドロケッツ,320,74,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,351.0,178.0,96.0,64.4,7149,36657.0,39.0,21.0,470.0,463.0,477.0,431.0,486.0,484.0,280.0,251.0,60.0,72.0,1773.0,1701.0,486.0,492.0,543.0,280.0,86.0,45,32,53.0,24.0,0.0,,
92,小川愛里奈,東レアローズ,88,82,340.0,157.0,18.0,46.2,1.91,0.0,0.0,0.0,,11.0,0.13,256.0,11.0,19.0,67.0,9.0,19.0,12.0,4.0,73.7,7822,25314.0,46.0,20.0,532.0,482.0,521.0,467.0,540.0,467.0,347.0,329.0,114.0,101.0,2054.0,1846.0,555.0,552.0,572.0,383.0,131.0,57,32,51.0,38.0,179.0,40.9,
93,小杉凜華,KUROBEアクアフェアリーズ,280,50,173.0,52.0,11.0,30.1,1.04,16.0,2.0,2.0,12.5,5.0,0.1,100.0,4.0,20.0,28.0,6.0,153.0,41.0,46.0,41.8,7076,17249.0,22.0,38.0,437.0,456.0,430.0,486.0,439.0,473.0,320.0,324.0,61.0,61.0,1687.0,1800.0,449.0,492.0,491.0,339.0,82.0,32,46,24.0,54.0,61.0,23.7,0.0
94,小池杏菜,日立Astemoリヴァーレ,132,38,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,-25.0,16.0,6.0,5.0,53.1,7796,21217.0,29.0,37.0,491.0,509.0,493.0,494.0,496.0,505.0,280.0,285.0,75.0,64.0,1835.0,1857.0,546.0,578.0,575.0,330.0,91.0,39,45,36.0,48.0,0.0,,
95,山上有紀,トヨタ車体クインシーズ,396,84,34.0,10.0,2.0,29.4,0.12,1.0,0.0,0.0,0.0,23.0,0.27,271.0,3.0,8.0,57.0,5.6,0.0,0.0,0.0,,7812,18413.0,30.0,36.0,500.0,543.0,449.0,509.0,494.0,515.0,358.0,337.0,74.0,59.0,1875.0,1963.0,592.0,577.0,591.0,404.0,91.0,40,47,31.0,56.0,36.0,23.5,0.0
96,山下遥香,PFUブルーキャッツ,198,79,15.0,5.0,0.0,33.3,0.06,0.0,0.0,0.0,,13.0,0.16,186.0,10.0,17.0,35.0,7.8,3.0,0.0,0.0,0.0,7804,16170.0,28.0,38.0,454.0,536.0,483.0,507.0,502.0,506.0,316.0,324.0,68.0,66.0,1823.0,1939.0,554.0,601.0,609.0,383.0,90.0,37,48,49.0,36.0,28.0,33.3,
97,山中宏予,埼玉上尾メディックス,20,13,37.0,12.0,0.0,32.4,0.92,0.0,0.0,0.0,,8.0,0.62,48.0,2.0,5.0,14.0,8.9,2.0,1.0,0.0,50.0,7070,19587.0,40.0,20.0,484.0,429.0,471.0,424.0,462.0,436.0,184.0,174.0,60.0,53.0,1661.0,1516.0,530.0,523.0,553.0,205.0,73.0,46,26,34.0,38.0,22.0,32.4,
98,山内美咲,NECレッドロケッツ,216,63,365.0,125.0,24.0,34.2,1.98,32.0,5.0,8.0,15.6,10.0,0.16,213.0,11.0,14.0,71.0,11.9,50.0,22.0,9.0,53.0,6325,35057.0,38.0,16.0,426.0,413.0,433.0,388.0,444.0,434.0,255.0,233.0,46.0,56.0,1604.0,1524.0,435.0,439.0,489.0,256.0,64.0,43,26,53.0,16.0,146.0,27.7,-9.4
99,山口真季,KUROBEアクアフェアリーズ,200,78,317.0,133.0,12.0,42.0,1.71,0.0,0.0,0.0,,40.0,0.51,217.0,14.0,12.0,45.0,10.3,22.0,8.0,6.0,50.0,7076,17249.0,22.0,38.0,437.0,456.0,430.0,486.0,439.0,473.0,320.0,324.0,61.0,61.0,1687.0,1800.0,449.0,492.0,491.0,339.0,82.0,32,46,24.0,54.0,187.0,38.2,
100,山口結可,デンソーエアリービーズ,286,12,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,8.0,0.0,3.0,0.0,-9.4,0.0,0.0,0.0,,7792,23599.0,28.0,38.0,498.0,523.0,510.0,523.0,528.0,513.0,297.0,300.0,55.0,71.0,1888.0,1930.0,561.0,605.0,636.0,345.0,79.0,37,47,41.0,43.0,0.0,,
101,山城愛心,KUROBEアクアフェアリーズ,96,26,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,35.0,0.0,4.0,11.0,5.0,0.0,0.0,0.0,,5549,13132.0,12.0,36.0,346.0,370.0,335.0,398.0,338.0,389.0,252.0,261.0,53.0,46.0,1324.0,1464.0,358.0,386.0,388.0,265.0,66.0,21,41,17.0,45.0,0.0,,
102,山岸あかね,埼玉上尾メディックス,140,44,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,279.0,159.0,67.0,69.0,7070,19587.0,40.0,20.0,484.0,429.0,471.0,424.0,462.0,436.0,184.0,174.0,60.0,53.0,1661.0,1516.0,530.0,523.0,553.0,205.0,73.0,46,26,34.0,38.0,0.0,,
103,山崎のの花,埼玉上尾メディックス,70,47,7.0,3.0,0.0,42.9,0.06,0.0,0.0,0.0,,2.0,0.04,36.0,0.0,2.0,4.0,1.4,1.0,1.0,0.0,100.0,4921,15997.0,28.0,14.0,326.0,301.0,330.0,290.0,327.0,309.0,101.0,79.0,14.0,16.0,1098.0,995.0,363.0,367.0,400.0,104.0,20.0,30,17,26.0,21.0,5.0,42.9,
104,山形理沙子,トヨタ車体クインシーズ,132,12,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,18.0,0.0,1.0,3.0,2.8,0.0,0.0,0.0,,7812,18413.0,30.0,36.0,500.0,543.0,449.0,509.0,494.0,515.0,358.0,337.0,74.0,59.0,1875.0,1963.0,592.0,577.0,591.0,404.0,91.0,40,47,31.0,56.0,0.0,,
105,山田二千華,NECレッドロケッツ,195,55,249.0,129.0,8.0,51.8,2.35,0.0,0.0,0.0,,26.0,0.47,151.0,3.0,6.0,39.0,7.5,17.0,10.0,4.0,70.6,5361,25951.0,37.0,8.0,366.0,338.0,366.0,316.0,395.0,359.0,230.0,218.0,34.0,41.0,1391.0,1272.0,361.0,358.0,413.0,234.0,47.0,41,17,42.0,16.0,158.0,48.6,
106,岩島由佳,トヨタ車体クインシーズ,161,3,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,1.0,0.0,2.0,37.5,0.0,0.0,0.0,,2762,5483.0,9.0,12.0,169.0,172.0,148.0,162.0,147.0,161.0,110.0,118.0,29.0,25.0,603.0,638.0,191.0,191.0,177.0,136.0,37.0,13,15,16.0,12.0,1.0,-25.0,
107,岩崎こよみ,埼玉上尾メディックス,40,69,45.0,28.0,0.0,62.2,0.41,0.0,0.0,0.0,,13.0,0.19,239.0,17.0,14.0,74.0,13.4,3.0,0.0,0.0,0.0,7070,19587.0,40.0,20.0,484.0,429.0,471.0,424.0,462.0,436.0,184.0,174.0,60.0,53.0,1661.0,1516.0,530.0,523.0,553.0,205.0,73.0,46,26,34.0,38.0,58.0,62.2,
108,岩澤実育,埼玉上尾メディックス,240,56,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,40.0,2.0,4.0,13.0,10.6,198.0,115.0,39.0,67.9,7070,19587.0,40.0,20.0,484.0,429.0,471.0,424.0,462.0,436.0,184.0,174.0,60.0,53.0,1661.0,1516.0,530.0,523.0,553.0,205.0,73.0,46,26,34.0,38.0,2.0,,
109,岳野ひかる,埼玉上尾メディックス,200,16,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,20.0,0.0,1.0,2.0,1.2,9.0,6.0,1.0,72.2,3261,12387.0,16.0,14.0,231.0,225.0,227.0,208.0,221.0,223.0,65.0,63.0,14.0,16.0,758.0,735.0,274.0,249.0,271.0,74.0,20.0,18,16,13.0,21.0,0.0,,
110,島原玖南,PFUブルーキャッツ,11,28,7.0,2.0,0.0,28.6,0.07,0.0,0.0,0.0,,1.0,0.04,53.0,0.0,3.0,11.0,3.8,0.0,0.0,0.0,,4260,8803.0,14.0,19.0,214.0,268.0,248.0,254.0,268.0,261.0,179.0,198.0,15.0,8.0,924.0,989.0,262.0,304.0,320.0,227.0,16.0,19,23,20.0,22.0,3.0,28.6,
111,島村春世,NECレッドロケッツ,11,24,111.0,45.0,6.0,40.5,1.88,0.0,0.0,0.0,,11.0,0.46,57.0,2.0,2.0,10.0,7.0,11.0,2.0,5.0,40.9,4253,18043.0,18.0,15.0,258.0,264.0,255.0,240.0,271.0,287.0,230.0,214.0,60.0,72.0,1074.0,1077.0,282.0,276.0,326.0,255.0,86.0,24,24,31.0,17.0,58.0,35.1,
112,川上雛菜,NECレッドロケッツ,204,6,13.0,4.0,2.0,30.8,0.67,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,5.0,4.2,20.0,7.0,6.0,50.0,4080,21831.0,25.0,11.0,279.0,274.0,291.0,257.0,282.0,267.0,100.0,75.0,14.0,16.0,966.0,889.0,282.0,294.0,298.0,76.0,22.0,26,15,26.0,15.0,4.0,15.4,0.0
113,川島亜依美,岡山シーガルズ,532,43,115.0,40.0,5.0,34.8,0.93,0.0,0.0,0.0,,13.0,0.3,131.0,2.0,11.0,39.0,6.9,4.0,3.0,0.0,75.0,6804,17350.0,18.0,39.0,428.0,438.0,403.0,459.0,427.0,448.0,271.0,292.0,63.0,69.0,1592.0,1706.0,485.0,504.0,518.0,325.0,92.0,29,46,45.0,30.0,55.0,30.4,
114,平山詩嫣,久光スプリングス,176,66,215.0,100.0,10.0,46.5,1.52,0.0,0.0,0.0,,28.0,0.42,271.0,13.0,17.0,77.0,10.3,18.0,8.0,6.0,61.1,7838,29526.0,43.0,23.0,519.0,468.0,527.0,482.0,501.0,487.0,385.0,372.0,54.0,47.0,1986.0,1856.0,561.0,604.0,611.0,450.0,65.0,53,34,48.0,39.0,141.0,41.9,
115,廣田あい,NECレッドロケッツ,126,11,84.0,31.0,12.0,36.9,2.82,5.0,0.0,1.0,0.0,2.0,0.18,21.0,1.0,2.0,8.0,11.9,39.0,11.0,13.0,44.9,2408,9527.0,6.0,12.0,134.0,139.0,134.0,142.0,139.0,150.0,110.0,116.0,33.0,46.0,550.0,593.0,150.0,153.0,170.0,128.0,52.0,10,16,9.0,17.0,34.0,22.6,-20.0
116,志摩美古都,PFUブルーキャッツ,735,64,513.0,176.0,32.0,34.3,2.75,3.0,0.0,0.0,0.0,17.0,0.27,204.0,1.0,12.0,33.0,3.1,496.0,243.0,110.0,60.1,7465,15493.0,25.0,38.0,429.0,515.0,458.0,484.0,477.0,488.0,316.0,324.0,68.0,66.0,1748.0,1877.0,530.0,575.0,586.0,383.0,90.0,34,48,46.0,36.0,194.0,28.1,0.0
117,戸江真奈,久光スプリングス,360,71,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,257.0,156.0,38.0,68.1,7075,26845.0,39.0,21.0,470.0,416.0,479.0,435.0,451.0,457.0,341.0,326.0,45.0,32.0,1786.0,1666.0,505.0,543.0,565.0,394.0,50.0,48,30,39.0,39.0,0.0,,
118,戸部真由香,KUROBEアクアフェアリーズ,300,34,113.0,41.0,1.0,36.3,1.21,0.0,0.0,0.0,,4.0,0.12,90.0,2.0,4.0,20.0,6.7,8.0,5.0,2.0,75.0,7076,17249.0,22.0,38.0,437.0,456.0,430.0,486.0,439.0,473.0,320.0,324.0,61.0,61.0,1687.0,1800.0,449.0,492.0,491.0,339.0,82.0,32,46,24.0,54.0,47.0,35.4,
119,星加輝,KUROBEアクアフェアリーズ,80,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1733,4004.0,6.0,9.0,112.0,109.0,118.0,123.0,111.0,124.0,86.0,95.0,23.0,27.0,450.0,478.0,118.0,144.0,132.0,100.0,37.0,9,12,7.0,14.0,0.0,,
120,杉原若葉,トヨタ車体クインシーズ,228,16,4.0,1.0,0.0,25.0,0.06,0.0,0.0,0.0,,1.0,0.06,22.0,1.0,2.0,6.0,9.1,0.0,0.0,0.0,,3905,10139.0,18.0,18.0,274.0,296.0,245.0,278.0,280.0,277.0,223.0,198.0,45.0,34.0,1067.0,1083.0,329.0,312.0,328.0,244.0,54.0,24,25,15.0,34.0,3.0,25.0,
121,東美奈,JTマーヴェラス,264,56,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,82.0,1.0,6.0,14.0,3.7,1.0,0.0,0.0,0.0,7822,25597.0,50.0,16.0,541.0,449.0,525.0,476.0,535.0,462.0,279.0,291.0,124.0,123.0,2004.0,1801.0,550.0,594.0,604.0,333.0,158.0,60,28,45.0,43.0,1.0,,
122,松井珠己,デンソーエアリービーズ,242,84,44.0,23.0,1.0,52.3,0.27,0.0,0.0,0.0,,16.0,0.19,316.0,10.0,19.0,95.0,9.2,9.0,0.0,0.0,0.0,7792,23599.0,28.0,38.0,498.0,523.0,510.0,523.0,528.0,513.0,297.0,300.0,55.0,71.0,1888.0,1930.0,561.0,605.0,636.0,345.0,79.0,37,47,41.0,43.0,49.0,50.0,
123,松本愛希穂,ヴィクトリーナ姫路,225,42,185.0,67.0,8.0,36.2,1.6,4.0,1.0,1.0,25.0,4.0,0.1,84.0,0.0,13.0,17.0,1.2,244.0,97.0,56.0,51.2,5094,17516.0,6.0,39.0,301.0,367.0,324.0,338.0,303.0,358.0,156.0,178.0,44.0,53.0,1128.0,1294.0,390.0,393.0,390.0,200.0,61.0,12,43,20.0,35.0,71.0,31.9,0.0
124,林有美,PFUブルーキャッツ,154,83,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,324.0,169.0,69.0,62.8,7804,16170.0,28.0,38.0,454.0,536.0,483.0,507.0,502.0,506.0,316.0,324.0,68.0,66.0,1823.0,1939.0,554.0,601.0,609.0,383.0,90.0,37,48,49.0,36.0,0.0,,
125,林琴奈,JTマーヴェラス,44,74,499.0,179.0,29.0,35.9,2.42,45.0,19.0,6.0,42.2,23.0,0.31,198.0,10.0,12.0,43.0,9.0,390.0,194.0,100.0,62.6,7822,25597.0,50.0,16.0,541.0,449.0,525.0,476.0,535.0,462.0,279.0,291.0,124.0,123.0,2004.0,1801.0,550.0,594.0,604.0,333.0,158.0,60,28,45.0,43.0,212.0,30.1,28.9
126,柳田光綺,NECレッドロケッツ,60,54,223.0,72.0,8.0,32.3,1.33,4.0,1.0,0.0,25.0,4.0,0.07,60.0,2.0,4.0,17.0,8.8,11.0,6.0,4.0,72.7,5577,27890.0,30.0,15.0,355.0,344.0,360.0,330.0,379.0,371.0,230.0,214.0,60.0,72.0,1384.0,1331.0,354.0,364.0,411.0,229.0,86.0,36,24,43.0,17.0,78.0,28.7,25.0
127,栄絵里香,久光スプリングス,242,85,8.0,4.0,0.0,50.0,0.05,0.0,0.0,0.0,,1.0,0.01,298.0,7.0,9.0,64.0,7.0,4.0,1.0,0.0,25.0,7838,29526.0,43.0,23.0,519.0,468.0,527.0,482.0,501.0,487.0,385.0,372.0,54.0,47.0,1986.0,1856.0,561.0,604.0,611.0,450.0,65.0,53,34,48.0,39.0,12.0,50.0,
128,栗栖明歩,埼玉上尾メディックス,63,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1034,1890.0,7.0,2.0,75.0,57.0,70.0,68.0,66.0,66.0,45.0,45.0,30.0,23.0,286.0,259.0,77.0,77.0,78.0,53.0,31.0,9,4,8.0,5.0,0.0,,
129,梅津憂理,KUROBEアクアフェアリーズ,260,76,82.0,24.0,6.0,29.3,0.32,8.0,0.0,3.0,0.0,0.0,0.0,154.0,11.0,21.0,59.0,13.3,22.0,5.0,5.0,34.1,7076,17249.0,22.0,38.0,437.0,456.0,430.0,486.0,439.0,473.0,320.0,324.0,61.0,61.0,1687.0,1800.0,449.0,492.0,491.0,339.0,82.0,32,46,24.0,54.0,35.0,22.0,-37.5
